group,names,scores,logfoldchanges,pvals,pvals_adj
Cluster 5,BIN3,0.15171312,0.09937296,0.8794132087248688,0.9806867415080534
Cluster 5,SNHG7,0.15003115,-0.04237627,0.8807400342591913,0.9807367193715886
Cluster 5,ATP6V0E1,0.14162134,-0.02373269,0.8873791114079574,0.9811961353706774
Cluster 5,MAD1L1,0.1389302,0.040473875,0.8895053091292854,0.9811961353706774
Cluster 5,SESN2,0.13758463,2.0008848,0.8905687070938793,0.9811961353706774
Cluster 5,JOSD2,0.13657545,0.020639552,0.8913663848763738,0.9811961353706774
Cluster 5,NSUN6,0.13489348,1.3007054,0.8926960917882242,0.9811961353706774
Cluster 5,OGG1,0.13489348,0.35923064,0.8926960917882242,0.9811961353706774
Cluster 5,PRR7,0.12682006,0.18402433,0.8990828198095772,0.98679821686417
Cluster 5,EMB,0.11773746,0.17964664,0.9062756887463687,0.9886135651698204
Cluster 5,C10orf118,0.11740106,0.22998048,0.9065422427026858,0.9886135651698204
Cluster 5,S1PR4,0.115046315,-0.03205915,0.9084084134918932,0.9886135651698204
Cluster 5,BCAS4,0.11470992,0.20794356,0.9086750508325094,0.9886135651698204
Cluster 5,TTC39C,0.10596371,0.17686994,0.9156111459980665,0.991599324961514
Cluster 5,CD52,0.10360896,-0.15065007,0.9174796769021969,0.991599324961514
Cluster 5,NDUFB7,0.09856307,-0.05266367,0.9214851938053193,0.991599324961514
Cluster 5,F12,0.09856307,1.193986,0.9214851938053193,0.991599324961514
Cluster 5,FAM185A,0.09856307,1.9248489,0.9214851938053193,0.991599324961514
Cluster 5,SEPT9,0.09452636,0.035743818,0.9246910468422305,0.991599324961514
Cluster 5,LPXN,0.09351718,0.0012674507,0.9254927032974131,0.991599324961514
Cluster 5,POLR2I,0.09048964,0.071909145,0.9278981233866588,0.9923691242284151
Cluster 5,RN7SL1,0.07905229,0.82494605,0.9369910310459435,0.9923691242284151
Cluster 5,RP11-156E8.1,0.078379504,0.8197719,0.9375261756622533,0.9923691242284151
Cluster 5,ZNF600,0.07703394,0.57976884,0.9385965493150232,0.9923691242284151
Cluster 5,SBDS,0.07299722,0.17025198,0.9418083282946976,0.9923691242284151
Cluster 5,HAX1,0.06391462,-0.008876531,0.9490382124635017,0.9923691242284151
Cluster 5,NDUFA8,0.062232655,-0.07465425,0.9503775583226646,0.9923691242284151
Cluster 5,ZNF524,0.060887083,0.111614704,0.9514491361357141,0.9923691242284151
Cluster 5,SSB,0.059877906,-0.049204458,0.9522528772171415,0.9923691242284151
Cluster 5,PLGRKT,0.056177586,0.010705596,0.9552003371841596,0.9923691242284151
Cluster 5,TIAL1,0.053486444,0.046387415,0.9573443316085887,0.9923691242284151
Cluster 5,RP11-277L2.3,0.053486444,0.1754267,0.9573443316085887,0.9923691242284151
Cluster 5,NSA2,0.045413017,-0.026233302,0.9637781046926898,0.9953113257545217
Cluster 5,LSMD1,0.04440384,0.017564585,0.9645825007999197,0.9953113257545217
Cluster 5,RNF34,0.044067446,0.4123734,0.9648506408864647,0.9953113257545217
Cluster 5,COX16,0.043394662,0.05679947,0.965386932954059,0.9953113257545217
Cluster 5,PRDX6,0.038012378,-0.0036115935,0.9696778128062872,0.9953233155813387
Cluster 5,ITGA4,0.034984842,0.08139803,0.9720918265074576,0.9953233155813387
Cluster 5,RBM39,0.021192743,-0.12371419,0.9830919041772737,0.999731597441662
Cluster 5,MEAF6,0.016819637,0.017638713,0.9865805045625597,0.999731597441662
Cluster 5,BAD,0.01480128,0.05326272,0.9881907184040494,0.999731597441662
Cluster 5,TRIAP1,0.004036713,0.077032536,0.996779177986443,0.999731597441662
Cluster 5,AC084018.1,0.0030275346,0.05787132,0.9975843806196465,0.999731597441662
Cluster 5,CCDC109B,0.0010091782,-0.027041128,0.9991947924464756,0.999731597441662
Cluster 5,COX14,0.00067278545,-0.064922914,0.9994631949136963,0.999731597441662
Cluster 5,PAXBP1,0.00033639272,0.16105519,0.999731597441662,0.999731597441662
Cluster 5,IDH3B,0.00033639272,-0.03702973,0.999731597441662,0.999731597441662
Cluster 5,S100B,-0.0013455709,0.106735624,0.9989263900703721,0.999731597441662
Cluster 5,C19orf77,-0.0030275346,-0.041889813,0.9975843806196465,0.999731597441662
Cluster 5,CEP152,-0.00370032,-0.06296078,0.9970475785402068,0.999731597441662
Cluster 5,EIF2AK1,-0.004709498,-0.028989006,0.9962423780026864,0.999731597441662
Cluster 5,DAXX,-0.0053822836,0.07827014,0.9957055797197681,0.999731597441662
Cluster 5,TCEB2,-0.015137672,-0.13646919,0.9879223459127537,0.999731597441662
Cluster 5,CWC15,-0.025565848,-0.07082342,0.9796036270933279,0.9991956996351945
Cluster 5,RP11-620J15.3,-0.03195731,-0.04723398,0.9745060959090492,0.9953233155813387
Cluster 5,GBP2,-0.032293703,-0.1243993,0.9742378318133614,0.9953233155813387
Cluster 5,ZNF22,-0.03330288,0.014195089,0.9734330571330067,0.9953233155813387
Cluster 5,SQSTM1,-0.0370032,-0.09611562,0.9704824542646754,0.9953233155813387
Cluster 5,TSC22D1,-0.038685165,0.03838361,0.9691414022648892,0.9953233155813387
Cluster 5,C19orf24,-0.053822838,-0.0014536214,0.9570763151099165,0.9923691242284151
Cluster 5,DCAF10,-0.057523157,0.015161747,0.9541284605453076,0.9923691242284151
Cluster 5,RINT1,-0.059541512,-22.609524,0.9525208017444544,0.9923691242284151
Cluster 5,PTPLAD2,-0.06391462,-0.0052230484,0.9490382124635017,0.9923691242284151
Cluster 5,CPA5,-0.06492379,-0.2336208,0.9482346738143647,0.9923691242284151
Cluster 5,TMEM69,-0.06559658,0.012599326,0.9476990105790097,0.9923691242284151
Cluster 5,SIAH2,-0.07333361,0.0015882204,0.9415406431753791,0.9923691242284151
Cluster 5,EXOG,-0.074342795,-0.12176651,0.9407376275584161,0.9923691242284151
Cluster 5,GATA2,-0.079388686,-23.22198,0.9367234693956319,0.9923691242284151
Cluster 5,NPM3,-0.08376179,-0.04639211,0.9332458291164968,0.9923691242284151
Cluster 5,SH3GL1,-0.08712572,-0.13023463,0.9305715844194371,0.9923691242284151
Cluster 5,HSPB1,-0.08712572,-0.10187177,0.9305715844194371,0.9923691242284151
Cluster 5,MPHOSPH9,-0.09452636,-0.1610032,0.9246910468422305,0.991599324961514
Cluster 5,NGFRAP1,-0.095199145,-0.17271015,0.9241566516385614,0.991599324961514
Cluster 5,TCP1,-0.111682385,-0.11880138,0.9110752463329717,0.9886135651698204
Cluster 5,SEC62,-0.11235517,-0.04122038,0.9105417986435028,0.9886135651698204
Cluster 5,CARS,-0.11605549,-0.23087996,0.9076085635023052,0.9886135651698204
Cluster 5,NDUFAF3,-0.1248017,-0.06455211,0.9006805400926743,0.9871355489554382
Cluster 5,IGLL1,-0.1389302,-24.428055,0.8895053091292854,0.9811961353706774
Cluster 5,ST6GALNAC1,-0.1389302,-23.916367,0.8895053091292854,0.9811961353706774
Cluster 5,RNF181,-0.14633083,-0.09106222,0.8836602239819422,0.9811961353706774
Cluster 5,FAM175B,-0.1570954,-0.65494,0.8751696599996148,0.9773792553280369
Cluster 5,ADTRP,-0.15776819,-0.72883993,0.8746394661293342,0.9773792553280369
Cluster 5,TPM3,-0.15844098,-0.17601253,0.8741093285330386,0.9773792553280369
Cluster 5,RSBN1L-AS1,-0.15877737,-24.116262,0.8738442809107517,0.9773792553280369
Cluster 5,NGRN,-0.15877737,-24.03784,0.8738442809107517,0.9773792553280369
Cluster 5,ZNHIT1,-0.16079572,-0.13828659,0.8722542934807939,0.9773792553280369
Cluster 5,AHSA1,-0.16247769,-0.0256408,0.870929697805551,0.9773792553280369
Cluster 5,DAAM1,-0.16382326,-1.1176456,0.8698702816856714,0.9773792553280369
Cluster 5,VIMP,-0.16886915,-0.15924598,0.8658995661402589,0.9773792553280369
Cluster 5,ZNF710,-0.17862454,-24.186752,0.858232525706589,0.9770057770320545
Cluster 5,EGFL7,-0.17862454,-24.452324,0.858232525706589,0.9770057770320545
Cluster 5,CD28,-0.17896093,-0.28360787,0.8579683790331167,0.9770057770320545
Cluster 5,MRPL18,-0.18131568,-0.11694349,0.856119799179289,0.9770057770320545
Cluster 5,DNAJC7,-0.18905272,-0.16675138,0.8500515028764641,0.9770057770320545
Cluster 5,CTD-3138B18.5,-0.19847171,-24.287146,0.8426760173661813,0.9737872406119767
Cluster 5,CCBL2,-0.20082645,-0.33369374,0.8408342737771187,0.97312892502193
Cluster 5,GALE,-0.21630052,-0.874787,0.8287535009593148,0.9629715254112816
Cluster 5,RP11-782C8.1,-0.21831888,-24.419874,0.8271806651610486,0.9629715254112816
Cluster 5,CCDC132,-0.21831888,-24.434057,0.8271806651610486,0.9629715254112816
Cluster 5,LSM5,-0.22033724,-0.16842785,0.8256085222725753,0.9629715254112816
Cluster 5,PNISR,-0.22134641,-0.17216745,0.824822712574976,0.9629715254112816
Cluster 5,CAMK4,-0.22302838,-0.30149105,0.8235134201501362,0.9629715254112816
Cluster 5,ADSL,-0.22302838,-0.1438377,0.8235134201501362,0.9629715254112816
Cluster 5,MT-ND3,-0.23648408,-0.15719241,0.8130570537074031,0.9569056093633282
Cluster 5,RP11-390E23.6,-0.23816605,-24.547764,0.8117523070577356,0.9568420876720612
Cluster 5,HIATL1,-0.23816605,-24.624617,0.8117523070577356,0.9568420876720612
Cluster 5,MYO5A,-0.23816605,-24.537386,0.8117523070577356,0.9568420876720612
Cluster 5,KAT5,-0.24758504,-0.3268754,0.8044554811805428,0.9526446487664323
Cluster 5,LY9,-0.24859422,-0.7301849,0.803674675765171,0.9526446487664323
Cluster 5,RCSD1,-0.25162175,-0.091677815,0.8013334376650673,0.9526446487664323
Cluster 5,CCT8,-0.25263095,-0.15794283,0.8005534201639871,0.9526446487664323
Cluster 5,EGR1,-0.25464928,-0.9853403,0.7989939824245615,0.9526446487664323
Cluster 5,ADRM1,-0.2549857,-0.1690435,0.7987341538787012,0.9526446487664323
Cluster 5,ATP6V1G1,-0.25599486,-0.2099214,0.7979548020665959,0.9526446487664323
Cluster 5,CORO7,-0.26575026,-0.33017325,0.7904315570352674,0.9526446487664323
Cluster 5,HMGA1,-0.27550563,-0.15258133,0.7829277905806484,0.9491913784377117
Cluster 5,PPAPDC1B,-0.277524,-0.4514173,0.7813777799864399,0.9488158756978199
Cluster 5,BRD7,-0.28997052,-0.5296203,0.7718387824591089,0.9417171747706831
Cluster 5,POP5,-0.29030693,-0.12857471,0.7715814425766785,0.9417171747706831
Cluster 5,SYPL1,-0.2916525,-0.23963402,0.7705523346120157,0.9417171747706831
Cluster 5,AGTRAP,-0.2960256,-0.19672489,0.7672105311721102,0.9417171747706831
Cluster 5,ACOX1,-0.29770756,-24.975578,0.7659263701577385,0.9417171747706831
Cluster 5,ABI1,-0.3091449,-0.13436063,0.7572112931853969,0.9388438238036121
Cluster 5,WBP4,-0.31789112,-0.59319395,0.7505675232366481,0.9351533473551071
Cluster 5,NDUFB10,-0.3192367,-0.14893353,0.7495470306009735,0.9351533473551071
Cluster 5,SUMO3,-0.3289921,-0.1056304,0.7421616689322383,0.9292204201852083
Cluster 5,SPINK2,-0.3374019,-25.361658,0.7358139484915918,0.9258185371645851
Cluster 5,PAFAH1B3,-0.3377383,-0.26811323,0.7355604111377146,0.9258185371645851
Cluster 5,NFKBIA,-0.33975667,-0.19757046,0.7340397927755262,0.9258185371645851
Cluster 5,ZYX,-0.35018483,-0.14562126,0.7261999915276132,0.9210523864858993
Cluster 5,ISCU,-0.35018483,-0.21512699,0.7261999915276132,0.9210523864858993
Cluster 5,LIMS1,-0.35489434,-0.2798687,0.7226687584631173,0.9210523864858993
Cluster 5,FGFR1OP2,-0.36767724,-0.41043702,0.7131139053381601,0.9153223784961283
Cluster 5,PSMG2,-0.38079658,-0.22133203,0.7033542066900751,0.9058349631614603
Cluster 5,DYNLRB1,-0.3841605,-0.21031411,0.7008594967799959,0.9041442074817823
Cluster 5,COA1,-0.39694342,-0.13756311,0.6914091857778943,0.8947420946227425
Cluster 5,ATP5O,-0.39963457,-0.14625117,0.6894256977895847,0.8939163708627667
Cluster 5,CWC25,-0.40804437,-0.40500507,0.6832410944139746,0.8889106075283854
Cluster 5,TAGLN2,-0.41376305,-0.053270027,0.6790476436924903,0.8864700467999233
Cluster 5,AC079767.4,-0.41679057,-25.692385,0.6768315866301831,0.8860530280669214
Cluster 5,COMMD5,-0.41679057,-0.34582976,0.6768315866301831,0.8860530280669214
Cluster 5,CCR10,-0.41679057,-25.91196,0.6768315866301831,0.8860530280669214
Cluster 5,DYNLT1,-0.41880894,-0.28375155,0.6753557667547325,0.8860530280669214
Cluster 5,CAPN1,-0.42250925,-0.257387,0.6726533392672811,0.8860530280669214
Cluster 5,PPA1,-0.42486402,-0.16243643,0.670935808855753,0.8860530280669214
Cluster 5,KIAA0125,-0.42486402,-1.9253801,0.670935808855753,0.8860530280669214
Cluster 5,FUZ,-0.43663776,-25.472183,0.6623740737348766,0.8860530280669214
Cluster 5,NDUFA1,-0.4393289,-0.21088503,0.660423235243931,0.8860530280669214
Cluster 5,CCDC115,-0.44067448,-0.2715722,0.6594486797010126,0.8860530280669214
Cluster 5,ERLEC1,-0.44202003,-0.5753068,0.6584747018579513,0.8860530280669214
Cluster 5,MPP1,-0.44235644,-0.52270025,0.6582312978292533,0.8860530280669214
Cluster 5,MTDH,-0.44269282,-0.21558248,0.6579879300177156,0.8860530280669214
Cluster 5,RSL1D1,-0.44269282,-0.19823122,0.6579879300177156,0.8860530280669214
Cluster 5,RBM17,-0.4433656,-0.25927147,0.6575013031346953,0.8860530280669214
Cluster 5,RBP7,-0.45648494,-25.917484,0.6480413046050297,0.8860530280669214
Cluster 5,CDK6,-0.45648494,-25.704979,0.6480413046050297,0.8860530280669214
Cluster 5,HSPD1,-0.46926785,-0.19241895,0.6388781893947144,0.8790320411635909
Cluster 5,SPG21,-0.47465014,-0.2424314,0.635036363243664,0.876900393287731
Cluster 5,RAB13,-0.4763321,-25.613764,0.6338377987380505,0.8768280579287678
Cluster 5,OTUB1,-0.4800324,-0.21972992,0.6312043392624958,0.8747668832170458
Cluster 5,ERH,-0.5177084,-0.247862,0.6046617316030194,0.8531948029218414
Cluster 5,TXNDC15,-0.5230907,-0.683219,0.6009111434310699,0.8497172360901449
Cluster 5,SLC25A39,-0.52847296,-0.2558042,0.5971710998731237,0.8459923914869252
Cluster 5,ATPIF1,-0.5402467,-0.21100652,0.5890268968515209,0.8360029241028079
Cluster 5,COA6,-0.5419287,-0.5515518,0.5878676360576309,0.8359084416061108
Cluster 5,VMP1,-0.5452926,-0.4505632,0.5855522853498227,0.8341666634871777
Cluster 5,SUPT4H1,-0.54932934,-0.30352622,0.5827794671502495,0.8341666634871777
Cluster 5,IFT20,-0.5624486,-0.39160556,0.5738103873228859,0.8235740080713091
Cluster 5,IFITM3,-0.56345785,-0.47288144,0.5731231758632289,0.8235740080713091
Cluster 5,ZNF511,-0.564467,-0.36201057,0.5724363550610545,0.8235740080713091
Cluster 5,WIBG,-0.5654762,-0.32713062,0.5717499253933749,0.8235740080713091
Cluster 5,IL18,-0.5695129,-1.6662251,0.5690081275704431,0.8235740080713091
Cluster 5,MRPS33,-0.57052207,-0.44005144,0.5683236606930041,0.8235740080713091
Cluster 5,MRPL40,-0.57220405,-0.33287063,0.5671837582938591,0.8235740080713091
Cluster 5,NT5C3B,-0.57556796,-25.82651,0.564907245291651,0.8235740080713091
Cluster 5,SUB1,-0.5812866,-0.26630783,0.5610472882797428,0.8235740080713091
Cluster 5,NENF,-0.581623,-0.27575317,0.5608206300938694,0.8235740080713091
Cluster 5,HPCAL1,-0.5826322,-0.43753132,0.5601409216572123,0.8235740080713091
Cluster 5,PBXIP1,-0.58532333,-0.5183216,0.5583303203590084,0.8235740080713091
Cluster 5,SSR3,-0.58599615,-0.3246783,0.5578781149779514,0.8235740080713091
Cluster 5,PSMA7,-0.5863325,-0.14301677,0.5576520791215303,0.8235740080713091
Cluster 5,NFE2,-0.5954151,-26.091637,0.5515660163419602,0.8235740080713091
Cluster 5,COX17,-0.5954151,-0.34340796,0.5515660163419602,0.8235740080713091
Cluster 5,NECAP2,-0.59945184,-0.39984012,0.5488716164464142,0.8235740080713091
Cluster 5,NEDD8,-0.6041613,-0.20101127,0.5457363823862,0.8235740080713091
Cluster 5,U2AF1L4,-0.62266296,-0.5707328,0.5335060425023216,0.8195424146873012
Cluster 5,EID1,-0.62535405,-0.2307634,0.5317386934302188,0.8184710271109003
Cluster 5,NINJ2,-0.62602687,-0.94729704,0.5312973202015367,0.8184710271109003
Cluster 5,SERPINB6,-0.62737244,-0.33961317,0.5304151314431456,0.8184710271109003
Cluster 5,HIST1H1E,-0.6330911,-0.33022395,0.5266741456615939,0.8162790980377505
Cluster 5,IGBP1,-0.6334275,-0.28103748,0.5264545079822324,0.8162790980377505
Cluster 5,SLC39A3,-0.63544583,-0.67903244,0.5251376651316462,0.8162790980377505
Cluster 5,SP100,-0.63780063,-0.32416263,0.5236034819411677,0.8162790980377505
Cluster 5,CD82,-0.64082813,-0.97898835,0.5216343445166833,0.8160537291518666
Cluster 5,PMVK,-0.668076,-0.32438073,0.5040851087541256,0.7983956691447331
Cluster 5,ATP5I,-0.6714399,-0.3180253,0.5019403444300186,0.7969881152495811
Cluster 5,ZNF106,-0.6785041,-0.64784837,0.49745210562152187,0.7944694379967938
Cluster 5,MZB1,-0.6885959,-2.2301447,0.4910775939881974,0.7875772733772977
Cluster 5,SFPQ,-0.7064247,-0.37923303,0.4799240480758985,0.7736040971865226
Cluster 5,TNFRSF17,-0.71449816,-27.044031,0.47491919812074856,0.7681039885039591
Cluster 5,P2RY13,-0.71449816,-26.482594,0.47491919812074856,0.7681039885039591
Cluster 5,TRAM1,-0.7171893,-0.30909818,0.4732573040588476,0.7681039885039591
Cluster 5,TAPBP,-0.7181985,-0.41406968,0.4726349196212952,0.7681039885039591
Cluster 5,TPD52,-0.7208896,-0.6900509,0.47097743318860474,0.7681039885039591
Cluster 5,ILK,-0.7319906,-0.56961733,0.4641743208261875,0.7603712107752321
Cluster 5,NDNL2,-0.74712825,-0.42165035,0.45498615089278927,0.7501388048124651
Cluster 5,TTC3,-0.75553805,-0.85986406,0.44992620159807195,0.747628536608131
Cluster 5,COPE,-0.7568836,-0.25524572,0.44911957983836437,0.747628536608131
Cluster 5,SCAMP2,-0.76966655,-0.4587328,0.441497711282793,0.7374361334745342
Cluster 5,TLN1,-0.77841276,-0.4386181,0.43632571244936735,0.7317201972654525
Cluster 5,PKM,-0.78345865,-0.2540509,0.4333578197636824,0.7317201972654525
Cluster 5,CD40,-0.7898501,-1.7487837,0.429615302536449,0.7317201972654525
Cluster 5,G0S2,-0.79388684,-26.885134,0.42726131378901033,0.7312190269543465
Cluster 5,KLF3,-0.7952324,-0.56263846,0.4264783238921024,0.7312190269543465
Cluster 5,IMPDH2,-0.8002783,-0.42102262,0.4235495739506301,0.7281245484769259
Cluster 5,POU2AF1,-0.8093609,-2.3236482,0.41830758478642127,0.7207326629766042
Cluster 5,GABARAPL2,-0.81171566,-0.26792887,0.4169548117347984,0.7207326629766042
Cluster 5,ESD,-0.8123884,-0.6737672,0.4165687795025498,0.7207326629766042
Cluster 5,NDUFAB1,-0.8140704,-0.40919283,0.4156046218848527,0.7207326629766042
Cluster 5,PNOC,-0.81642514,-2.46243,0.4142570177760755,0.7207326629766042
Cluster 5,MRPS25,-0.8275261,-0.73993963,0.4079389299356503,0.7157644068825056
Cluster 5,SOX4,-0.83358115,-26.67627,0.4045170356464973,0.7113920282059091
Cluster 5,NCF1,-0.840309,-0.5563308,0.40073513828656404,0.7079962604831905
Cluster 5,SNHG15,-0.84468216,-0.689493,0.39828833498590355,0.7069386920283439
Cluster 5,UQCRC1,-0.8611654,-0.40803847,0.38914696357060163,0.7005072869193889
Cluster 5,ELOVL5,-0.8611654,-0.7501777,0.38914696357060163,0.7005072869193889
Cluster 5,CSK,-0.8628473,-0.4452611,0.38822140413258366,0.7005072869193889
Cluster 5,PPP1CC,-0.87024796,-0.44649038,0.3841648976393318,0.7005072869193889
Cluster 5,ILF3,-0.8732755,-0.8078488,0.3825129204190827,0.7005072869193889
Cluster 5,BST1,-0.8732755,-26.651894,0.3825129204190827,0.7005072869193889
Cluster 5,FCRLA,-0.8732755,-26.805851,0.3825129204190827,0.7005072869193889
Cluster 5,TNFRSF13B,-0.88235813,-2.63636,0.37758317391372864,0.6977080387536291
Cluster 5,BANK1,-0.9099423,-2.2537413,0.3628529259009451,0.6753831832462847
Cluster 5,CCNI,-0.9129699,-0.28984234,0.36125839261380654,0.6740552935355171
Cluster 5,CREG1,-0.91330624,-1.2273645,0.3610814938879594,0.6740552935355171
Cluster 5,CNPY2,-0.91397905,-0.47006375,0.3607278594600978,0.6740552935355171
Cluster 5,MRPL21,-0.9146518,-0.5573502,0.3603744424193679,0.6740552935355171
Cluster 5,WDR13,-0.93147147,-1.4815187,0.3516097402411624,0.6657956714962605
Cluster 5,ACP5,-0.9388721,-1.0448698,0.3477964144736583,0.6618513857521109
Cluster 5,CYB561A3,-0.9526642,-0.93395585,0.340760235890604,0.6500787542551423
Cluster 5,FDX1,-0.962756,-0.5054753,0.3356699937835551,0.6435778076301244
Cluster 5,SLC11A1,-0.96376514,-2.4391608,0.3351636758625899,0.6435778076301244
Cluster 5,EPC1,-0.96746546,-0.79937565,0.3333113882277422,0.6435778076301244
Cluster 5,LYPD2,-0.97251135,-27.508947,0.33079620906411744,0.6422819795280453
Cluster 5,MS4A1,-0.9752025,-2.4557657,0.3294598142808175,0.6413149056611334
Cluster 5,POMP,-0.9758753,-0.5023596,0.3291262628549403,0.6413149056611334
Cluster 5,MTCH2,-0.97789365,-0.5835747,0.3281269221427314,0.6413149056611334
Cluster 5,SP140,-0.9852943,-1.3391286,0.3244795327454697,0.6364790834622676
Cluster 5,SMARCB1,-0.9859671,-0.63161814,0.32414926581539094,0.6364790834622676
Cluster 5,MAPKAPK5-AS1,-0.9896674,-1.2192878,0.322336712572836,0.6355350131912876
Cluster 5,IGLL5,-0.99336773,-2.587696,0.3205307849096045,0.6352488353778432
Cluster 5,TNFRSF1B,-0.99706805,-0.8929505,0.3187314832434963,0.6349470715667441
Cluster 5,IL1B,-1.0122057,-27.025503,0.3114397036898956,0.6236946945622255
Cluster 5,C1QB,-1.0320529,-27.689161,0.3020473426803987,0.6083862772177066
